State Name,FIPS State Code,Calendar Year,Calendar Month,Month Name,Date,County Code,FIPS County Code,County Name,MA Individuals,MA Children,State Fiscal Year
PA,42,2012,8,August,8/1/2012 0:00,1,1,Adams,10721,5985,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,1,1,Adams,10695,5968,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,1,1,Adams,10837,6079,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,1,1,Adams,10784,6080,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,1,1,Adams,10720,6049,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,1,1,Adams,10744,6085,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,1,1,Adams,10749,6075,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,1,1,Adams,10754,6068,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,1,1,Adams,10906,6185,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,1,1,Adams,10946,6250,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,1,1,Adams,10847,6164,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,1,1,Adams,10985,6230,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,1,1,Adams,11120,6314,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,1,1,Adams,11121,6306,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,1,1,Adams,11150,6321,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,1,1,Adams,11198,6327,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,1,1,Adams,11192,6301,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,1,1,Adams,11260,6364,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,1,1,Adams,11357,6443,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,1,1,Adams,11703,6679,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,1,1,Adams,11889,6826,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,1,1,Adams,11848,6820,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,1,1,Adams,11823,6822,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,1,1,Adams,11942,6971,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,1,1,Adams,11969,7010,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,1,1,Adams,12105,7111,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,1,1,Adams,12086,7108,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,1,1,Adams,12056,7064,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,1,1,Adams,12145,7137,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,1,1,Adams,12815,7275,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,1,1,Adams,13079,7279,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,1,1,Adams,13758,7526,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,1,1,Adams,14053,7595,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,1,1,Adams,14161,7570,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,1,1,Adams,14321,7600,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,1,1,Adams,14517,7681,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,1,1,Adams,14630,7671,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,1,1,Adams,14805,7710,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,1,1,Adams,14917,7725,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,1,1,Adams,14914,7701,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,1,1,Adams,15241,7782,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,1,1,Adams,15327,7773,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,1,1,Adams,15361,7752,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,1,1,Adams,15400,7717,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,1,1,Adams,15383,7706,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,1,1,Adams,15461,7726,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,1,1,Adams,15477,7745,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,1,1,Adams,15588,7776,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,1,1,Adams,15525,7757,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,1,1,Adams,15482,7720,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,1,1,Adams,15491,7722,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,1,1,Adams,15491,7697,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,1,1,Adams,15537,7654,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,1,1,Adams,15585,7684,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,1,1,Adams,15618,7694,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,1,1,Adams,15684,7717,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,1,1,Adams,15651,7697,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,1,1,Adams,15678,7706,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,1,1,Adams,15582,7654,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,1,1,Adams,15528,7629,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,1,1,Adams,15619,7698,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,1,1,Adams,15480,7634,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,1,1,Adams,15540,7690,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,1,1,Adams,15590,7698,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,1,1,Adams,15569,7656,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,1,1,Adams,15747,7732,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,1,1,Adams,15808,7765,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,1,1,Adams,15715,7720,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,1,1,Adams,15523,7611,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,1,1,Adams,15667,7666,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,1,1,Adams,15533,7635,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,1,1,Adams,15530,7674,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,2,3,Allegheny,146549,72710,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,2,3,Allegheny,147640,73242,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,2,3,Allegheny,149088,74019,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,2,3,Allegheny,149489,74108,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,2,3,Allegheny,149850,74178,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,2,3,Allegheny,149536,73918,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,2,3,Allegheny,151084,74716,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,2,3,Allegheny,152302,75175,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,2,3,Allegheny,153322,75679,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,2,3,Allegheny,154233,76180,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,2,3,Allegheny,156723,77447,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,2,3,Allegheny,155981,77090,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,2,3,Allegheny,157869,78083,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,2,3,Allegheny,159473,78924,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,2,3,Allegheny,159630,78837,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,2,3,Allegheny,160904,79484,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,2,3,Allegheny,161430,79761,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,2,3,Allegheny,161828,79943,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,2,3,Allegheny,163385,80766,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,2,3,Allegheny,163425,80805,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,2,3,Allegheny,164500,81235,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,2,3,Allegheny,165719,81768,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,2,3,Allegheny,166702,82282,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,2,3,Allegheny,166176,82054,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,2,3,Allegheny,166468,82261,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,2,3,Allegheny,167264,82525,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,2,3,Allegheny,167687,82694,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,2,3,Allegheny,169399,83615,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,2,3,Allegheny,168477,82980,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,2,3,Allegheny,168765,83078,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,2,3,Allegheny,171813,84959,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,2,3,Allegheny,172160,85444,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,2,3,Allegheny,173922,86550,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,2,3,Allegheny,174055,86765,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,2,3,Allegheny,174138,86999,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,2,3,Allegheny,174615,87499,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,2,3,Allegheny,175035,88025,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,2,3,Allegheny,176255,88953,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,2,3,Allegheny,175649,88511,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,2,3,Allegheny,175772,88528,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,2,3,Allegheny,174688,87843,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,2,3,Allegheny,174759,87961,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,2,3,Allegheny,174667,87732,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,2,3,Allegheny,174210,87359,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,2,3,Allegheny,177408,89142,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,2,3,Allegheny,176983,88954,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,2,3,Allegheny,176323,88533,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,2,3,Allegheny,176585,88742,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,2,3,Allegheny,176705,88925,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,2,3,Allegheny,178439,89968,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,2,3,Allegheny,179218,90293,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,2,3,Allegheny,179719,90441,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,2,3,Allegheny,177095,88986,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,2,3,Allegheny,176864,88673,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,2,3,Allegheny,176689,88445,FY 2007-2008
PA,42,2008,2,February,2/1/2008 0:00,2,3,Allegheny,177016,88649,FY 2007-2008
PA,42,2008,3,March,3/1/2008 0:00,2,3,Allegheny,178426,89126,FY 2007-2008
PA,42,2008,4,April,4/1/2008 0:00,2,3,Allegheny,179039,89296,FY 2007-2008
PA,42,2008,5,May,5/1/2008 0:00,2,3,Allegheny,179462,89420,FY 2007-2008
PA,42,2008,6,June,6/1/2008 0:00,2,3,Allegheny,178909,89020,FY 2007-2008
PA,42,2008,7,July,7/1/2008 0:00,2,3,Allegheny,179331,89201,FY 2008-2009
PA,42,2008,8,August,8/1/2008 0:00,2,3,Allegheny,180296,89601,FY 2008-2009
PA,42,2008,9,September,9/1/2008 0:00,2,3,Allegheny,180993,89903,FY 2008-2009
PA,42,2008,10,October,10/1/2008 0:00,2,3,Allegheny,182398,90657,FY 2008-2009
PA,42,2008,11,November,11/1/2008 0:00,2,3,Allegheny,182534,90659,FY 2008-2009
PA,42,2008,12,December,12/1/2008 0:00,2,3,Allegheny,182559,90554,FY 2008-2009
PA,42,2009,1,January,1/1/2009 0:00,2,3,Allegheny,182502,90407,FY 2008-2009
PA,42,2009,2,February,2/1/2009 0:00,2,3,Allegheny,184232,91321,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,2,3,Allegheny,186520,92703,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,2,3,Allegheny,186292,92461,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,2,3,Allegheny,186539,92502,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,2,3,Allegheny,187492,93009,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,2,3,Allegheny,187875,93401,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,2,3,Allegheny,189963,94518,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,2,3,Allegheny,189233,94207,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,2,3,Allegheny,191662,95507,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,2,3,Allegheny,191997,95570,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,2,3,Allegheny,191280,95111,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,2,3,Allegheny,191501,95218,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,2,3,Allegheny,191547,95320,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,2,3,Allegheny,195545,97389,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,2,3,Allegheny,196473,97874,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,2,3,Allegheny,197707,98339,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,2,3,Allegheny,197695,98166,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,2,3,Allegheny,200284,99551,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,2,3,Allegheny,201948,100403,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,2,3,Allegheny,201116,99973,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,2,3,Allegheny,202687,100669,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,2,3,Allegheny,204308,101452,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,2,3,Allegheny,205086,101801,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,2,3,Allegheny,204993,101539,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,2,3,Allegheny,205400,101584,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,2,3,Allegheny,208092,102974,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,2,3,Allegheny,210050,103937,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,2,3,Allegheny,208767,103091,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,2,3,Allegheny,208582,102588,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,2,3,Allegheny,209790,103129,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,2,3,Allegheny,210764,103682,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,2,3,Allegheny,209865,103134,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,2,3,Allegheny,206102,102059,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,2,3,Allegheny,198008,99498,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,2,3,Allegheny,195432,93639,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,2,3,Allegheny,195558,93546,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,2,3,Allegheny,195927,93630,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,2,3,Allegheny,195462,93274,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,2,3,Allegheny,195413,93112,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,2,3,Allegheny,196038,93421,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,2,3,Allegheny,195490,93108,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,2,3,Allegheny,196074,93592,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,2,3,Allegheny,195984,93587,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,2,3,Allegheny,195620,93710,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,2,3,Allegheny,196331,93979,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,2,3,Allegheny,195516,93549,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,2,3,Allegheny,195674,93583,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,2,3,Allegheny,195284,93254,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,2,3,Allegheny,194795,92996,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,2,3,Allegheny,195323,93224,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,2,3,Allegheny,195945,93332,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,2,3,Allegheny,195808,93213,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,2,3,Allegheny,195278,92859,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,2,3,Allegheny,196202,93349,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,2,3,Allegheny,195627,92997,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,2,3,Allegheny,194353,92232,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,2,3,Allegheny,194750,92448,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,2,3,Allegheny,194597,92252,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,2,3,Allegheny,194812,92382,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,2,3,Allegheny,194298,92052,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,2,3,Allegheny,194502,92000,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,2,3,Allegheny,195385,92467,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,2,3,Allegheny,196423,93043,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,2,3,Allegheny,196003,92931,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,2,3,Allegheny,194557,92381,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,2,3,Allegheny,195063,93535,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,2,3,Allegheny,194069,93349,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,2,3,Allegheny,194878,93805,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,2,3,Allegheny,194785,93864,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,2,3,Allegheny,194034,93646,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,2,3,Allegheny,193875,93664,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,2,3,Allegheny,199083,94302,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,2,3,Allegheny,202767,94644,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,2,3,Allegheny,209082,95625,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,2,3,Allegheny,213673,96220,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,2,3,Allegheny,216894,96607,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,2,3,Allegheny,219476,96980,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,2,3,Allegheny,220496,96593,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,2,3,Allegheny,222085,96440,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,2,3,Allegheny,222810,96526,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,2,3,Allegheny,223714,96452,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,2,3,Allegheny,224360,96125,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,2,3,Allegheny,227382,96428,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,2,3,Allegheny,229405,96585,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,2,3,Allegheny,231861,96998,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,2,3,Allegheny,233501,97202,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,2,3,Allegheny,232992,96849,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,2,3,Allegheny,233240,96796,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,2,3,Allegheny,233443,96857,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,2,3,Allegheny,234136,96520,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,2,3,Allegheny,233798,96690,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,2,3,Allegheny,234083,96633,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,2,3,Allegheny,233945,96453,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,2,3,Allegheny,234257,96358,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,2,3,Allegheny,235533,96487,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,2,3,Allegheny,238468,97053,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,2,3,Allegheny,239349,97217,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,2,3,Allegheny,239048,97187,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,2,3,Allegheny,237819,96680,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,2,3,Allegheny,237156,96402,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,2,3,Allegheny,236481,96198,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,2,3,Allegheny,236289,96171,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,2,3,Allegheny,237893,96805,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,2,3,Allegheny,237582,96671,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,2,3,Allegheny,238558,96907,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,2,3,Allegheny,239346,96955,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,2,3,Allegheny,239909,96824,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,2,3,Allegheny,242414,97564,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,2,3,Allegheny,242896,97722,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,2,3,Allegheny,241999,97504,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,2,3,Allegheny,238821,96691,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,2,3,Allegheny,241333,97318,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,2,3,Allegheny,239266,96584,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,2,3,Allegheny,239479,96870,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,3,5,Armstrong,10640,5023,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,3,5,Armstrong,10802,5092,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,3,5,Armstrong,10795,5076,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,3,5,Armstrong,10837,5082,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,3,5,Armstrong,10921,5096,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,3,5,Armstrong,10931,5091,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,3,5,Armstrong,11038,5134,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,3,5,Armstrong,11176,5212,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,3,5,Armstrong,11190,5234,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,3,5,Armstrong,11307,5289,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,3,5,Armstrong,11353,5325,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,3,5,Armstrong,11311,5307,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,3,5,Armstrong,11389,5357,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,3,5,Armstrong,11546,5410,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,3,5,Armstrong,11552,5443,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,3,5,Armstrong,11593,5489,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,3,5,Armstrong,11539,5458,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,3,5,Armstrong,11453,5372,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,3,5,Armstrong,11539,5415,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,3,5,Armstrong,11700,5483,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,3,5,Armstrong,11716,5461,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,3,5,Armstrong,11760,5503,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,3,5,Armstrong,11728,5461,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,3,5,Armstrong,11792,5521,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,3,5,Armstrong,11775,5518,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,3,5,Armstrong,11897,5537,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,3,5,Armstrong,11886,5557,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,3,5,Armstrong,11835,5523,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,3,5,Armstrong,11824,5550,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,3,5,Armstrong,11892,5592,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,3,5,Armstrong,11886,5568,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,3,5,Armstrong,11913,5583,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,3,5,Armstrong,12046,5677,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,3,5,Armstrong,12217,5876,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,3,5,Armstrong,12292,5933,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,3,5,Armstrong,12223,5901,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,3,5,Armstrong,12159,5859,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,3,5,Armstrong,12130,5840,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,3,5,Armstrong,12084,5820,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,3,5,Armstrong,12194,5840,FY 2006-2007
